country_name_short,election_date,start_date,cabinet_name,caretaker,cabinet_party,prime_minister,seats,election_seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,cabinet_id,previous_cabinet_id,party_id
LUX,1989-06-18,1989-07-14,Santer II,0,0,0,11,60,DP,Demokratesch Partei – Parti Démocratique – Demokratische Partei,Democratic Party,7.36842105263,7,526,418,175,967
LUX,1989-06-18,1989-07-14,Santer II,0,0,0,2,60,GAP,Gréng Alternativ Partei – Parti de l'Alternative Verte,Green Alternative,,7,526,418,175,315
LUX,1989-06-18,1989-07-14,Santer II,0,0,0,2,60,GLEI,"Greng Lëscht Ekologesch Initiativ – Liste Verte, Initiative Écologiste",Green Left Ecological Initiative,,7,526,418,175,1158
LUX,1989-06-18,1989-07-14,Santer II,0,0,0,1,60,KPL,Kommunistesch Partei Lëtzebuerg – Parti Communiste Luxembourgeois – Kommunistische Partei Luxemburg,Communist Party of Luxembourg,,7,526,418,175,151
LUX,1989-06-18,1989-07-14,Santer II,0,1,0,18,60,LSAP,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,Luxembourg Socialist Workers' Party,3.94736842105,7,526,418,175,701
LUX,1994-06-12,1994-07-13,Santer III,0,0,0,5,60,ADR,Alternativ Demokratesch Reformpartei – Parti réformiste d'alternative démocratique – Alternative Demokratische Reformpartei,Alternative Democratic Reform Party,6.31578947368,7,306,222,418,1582
LUX,1994-06-12,1994-07-13,Santer III,0,1,1,21,60,CSV,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,Christian Social People's Party,6.71052631579,7,306,222,418,1234
LUX,1994-06-12,1994-07-13,Santer III,0,0,0,12,60,DP,Demokratesch Partei – Parti Démocratique – Demokratische Partei,Democratic Party,7.36842105263,7,306,222,418,967
LUX,1994-06-12,1994-07-13,Santer III,0,0,0,5,60,Greng,Déi Gréng – Les Verts – Die Grünen,The Greens,1.57894736842,7,306,222,418,310
LUX,1994-06-12,1994-07-13,Santer III,0,1,0,17,60,LSAP,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,Luxembourg Socialist Workers' Party,3.94736842105,7,306,222,418,701
LUX,1994-06-12,1995-01-20,Juncker I,0,0,0,5,60,ADR,Alternativ Demokratesch Reformpartei – Parti réformiste d'alternative démocratique – Alternative Demokratische Reformpartei,Alternative Democratic Reform Party,6.31578947368,7,306,621,222,1582
LUX,1994-06-12,1995-01-20,Juncker I,0,1,1,21,60,CSV,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,Christian Social People's Party,6.71052631579,7,306,621,222,1234
LUX,1994-06-12,1995-01-20,Juncker I,0,0,0,12,60,DP,Demokratesch Partei – Parti Démocratique – Demokratische Partei,Democratic Party,7.36842105263,7,306,621,222,967
LUX,1994-06-12,1995-01-20,Juncker I,0,0,0,5,60,Greng,Déi Gréng – Les Verts – Die Grünen,The Greens,1.57894736842,7,306,621,222,310
LUX,1994-06-12,1995-01-20,Juncker I,0,1,0,17,60,LSAP,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,Luxembourg Socialist Workers' Party,3.94736842105,7,306,621,222,701
LUX,1999-06-13,1999-08-07,Juncker II,0,0,0,7,60,ADR,Alternativ Demokratesch Reformpartei – Parti réformiste d'alternative démocratique – Alternative Demokratische Reformpartei,Alternative Democratic Reform Party,6.31578947368,7,299,196,621,1582
LUX,1999-06-13,1999-08-07,Juncker II,0,1,1,19,60,CSV,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,Christian Social People's Party,6.71052631579,7,299,196,621,1234
LUX,1999-06-13,1999-08-07,Juncker II,0,0,0,1,60,DL,Déi Lénk – La Gauche – Die Linke,The Left,0.877193024284,7,299,196,621,457
LUX,1999-06-13,1999-08-07,Juncker II,0,1,0,15,60,DP,Demokratesch Partei – Parti Démocratique – Demokratische Partei,Democratic Party,7.36842105263,7,299,196,621,967
LUX,1999-06-13,1999-08-07,Juncker II,0,0,0,5,60,Greng,Déi Gréng – Les Verts – Die Grünen,The Greens,1.57894736842,7,299,196,621,310
LUX,1999-06-13,1999-08-07,Juncker II,0,0,0,13,60,LSAP,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,Luxembourg Socialist Workers' Party,3.94736842105,7,299,196,621,701
LUX,2004-06-13,2004-07-31,Juncker III,0,0,0,5,60,ADR,Alternativ Demokratesch Reformpartei – Parti réformiste d'alternative démocratique – Alternative Demokratische Reformpartei,Alternative Democratic Reform Party,6.31578947368,7,383,12,196,1582
LUX,2004-06-13,2004-07-31,Juncker III,0,1,1,24,60,CSV,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,Christian Social People's Party,6.71052631579,7,383,12,196,1234
LUX,2004-06-13,2004-07-31,Juncker III,0,0,0,10,60,DP,Demokratesch Partei – Parti Démocratique – Demokratische Partei,Democratic Party,7.36842105263,7,383,12,196,967
LUX,2004-06-13,2004-07-31,Juncker III,0,0,0,7,60,Greng,Déi Gréng – Les Verts – Die Grünen,The Greens,1.57894736842,7,383,12,196,310
LUX,2004-06-13,2004-07-31,Juncker III,0,1,0,14,60,LSAP,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,Luxembourg Socialist Workers' Party,3.94736842105,7,383,12,196,701
LUX,2009-06-07,2009-07-23,Juncker IV,0,0,0,4,60,ADR,Alternativ Demokratesch Reformpartei – Parti réformiste d'alternative démocratique – Alternative Demokratische Reformpartei,Alternative Democratic Reform Party,6.31578947368,7,172,601,12,1582
LUX,2009-06-07,2009-07-23,Juncker IV,0,1,1,26,60,CSV,Chrëschtlech Sozial Vollekspartei – Parti populaire chrétien social – Christlich Soziale Volkspartei,Christian Social People's Party,6.71052631579,7,172,601,12,1234
LUX,2009-06-07,2009-07-23,Juncker IV,0,0,0,1,60,DL,Déi Lénk – La Gauche – Die Linke,The Left,0.877193024284,7,172,601,12,457
LUX,2009-06-07,2009-07-23,Juncker IV,0,0,0,9,60,DP,Demokratesch Partei – Parti Démocratique – Demokratische Partei,Democratic Party,7.36842105263,7,172,601,12,967
LUX,2009-06-07,2009-07-23,Juncker IV,0,0,0,7,60,Greng,Déi Gréng – Les Verts – Die Grünen,The Greens,1.57894736842,7,172,601,12,310
LUX,2009-06-07,2009-07-23,Juncker IV,0,1,0,13,60,LSAP,Lëtzebuerger Sozialistesch Arbechterpartei – Parti Ouvrier Socialiste Luxembourgeois – Luxemburger Sozialistische Arbeiterpartei,Luxembourg Socialist Workers' Party,3.94736842105,7,172,601,12,701
LVA,1990-04-29,1990-05-07,Godmanis I,0,0,0,59,201,KPSS,Kommunističeskaja partija Sovetskogo Sojuza ,Communist Party of the Soviet Union,,55,647,595,,1260
LVA,1990-04-29,1990-05-07,Godmanis I,0,1,1,131,201,LTF,Latvijas Tautas fronte,Popular Front of Latvia,,55,647,595,,42
LVA,1990-04-29,1990-05-07,Godmanis I,0,0,0,15,201,none,no party affiliation,no party affiliation,,55,647,595,,288
LVA,1993-06-06,1993-08-07,Birkavs,0,0,0,5,100,DCP,Demokrātiskā Centra Partija,Democratic Centre Party,,55,564,434,595,384
LVA,1993-06-06,1993-08-07,Birkavs,0,0,0,6,100,KDS,Kristīgi demokrātiskā savienība,Christian Democratic Union,,55,564,434,595,239
LVA,1993-06-06,1993-08-07,Birkavs,0,0,0,7,100,L,Līdztiesība,Equal Rights,1.25,55,564,434,595,928
LVA,1993-06-06,1993-08-07,Birkavs,0,1,1,36,100,LC,Latvijas Ceļš,Latvia's Way,6.125,55,564,434,595,526
LVA,1993-06-06,1993-08-07,Birkavs,0,0,0,15,100,LNNK,Latvijas Nacionālās Neatkarības Kustība,Latvian National Independence Movement,8.375,55,564,434,595,1557
LVA,1993-06-06,1993-08-07,Birkavs,0,1,0,12,100,LZS,Latvijas Zemnieku Savienība,Farmers Union of Latvia,4.375,55,564,434,595,1368
LVA,1993-06-06,1993-08-07,Birkavs,0,0,0,6,100,TB,Tēvzemei un Brīvībai,For Fatherland and Freedom,,55,564,434,595,203
LVA,1993-06-06,1993-08-07,Birkavs,0,0,0,13,100,TSP,Tautas Saskaņas Partija,National Harmony Party,1.25,55,564,434,595,32
LVA,1993-06-06,1994-09-15,Gailis,0,0,0,5,100,DCP,Demokrātiskā Centra Partija,Democratic Centre Party,,55,564,201,434,384
LVA,1993-06-06,1994-09-15,Gailis,0,0,0,6,100,KDS,Kristīgi demokrātiskā savienība,Christian Democratic Union,,55,564,201,434,239
LVA,1993-06-06,1994-09-15,Gailis,0,0,0,7,100,L,Līdztiesība,Equal Rights,1.25,55,564,201,434,928
LVA,1993-06-06,1994-09-15,Gailis,0,1,1,36,100,LC,Latvijas Ceļš,Latvia's Way,6.125,55,564,201,434,526
LVA,1993-06-06,1994-09-15,Gailis,0,0,0,15,100,LNNK,Latvijas Nacionālās Neatkarības Kustība,Latvian National Independence Movement,8.375,55,564,201,434,1557
LVA,1993-06-06,1994-09-15,Gailis,0,0,0,12,100,LZS,Latvijas Zemnieku Savienība,Farmers Union of Latvia,4.375,55,564,201,434,1368
LVA,1993-06-06,1994-09-15,Gailis,0,0,0,6,100,TB,Tēvzemei un Brīvībai,For Fatherland and Freedom,,55,564,201,434,203
LVA,1993-06-06,1994-09-15,Gailis,0,0,0,13,100,TSP,Tautas Saskaņas Partija,National Harmony Party,1.25,55,564,201,434,32
LVA,1995-10-01,1995-12-21,Skele I,0,1,0,18,100,DPS,"Demokrātiskā partija ""Saimnieks""",Democratic Party Saimnieks,,55,534,235,201,759
LVA,1995-10-01,1995-12-21,Skele I,0,1,0,5,100,KDS,Kristīgi demokrātiskā savienība,Christian Democratic Union,,55,534,235,201,239
LVA,1995-10-01,1995-12-21,Skele I,0,1,0,17,100,LC,Latvijas Ceļš,Latvia's Way,6.125,55,534,235,201,526
LVA,1995-10-01,1995-12-21,Skele I,0,1,0,4,100,LNNK,Latvijas Nacionālās Neatkarības Kustība,Latvian National Independence Movement,8.375,55,534,235,201,1557
LVA,1995-10-01,1995-12-21,Skele I,0,0,0,5,100,LSP,Latvijas Sociālistiskā partija,Socialist Party of Latvia,1.25,55,534,235,201,309
LVA,1995-10-01,1995-12-21,Skele I,0,1,0,8,100,LVP,Latvijas Vienības Partija,Latvian Unity Party,,55,534,235,201,1042
LVA,1995-10-01,1995-12-21,Skele I,0,1,0,4,100,LZP,Latvijas Zaļā partija,Latvian Green Party,4.375,55,534,235,201,1001
LVA,1995-10-01,1995-12-21,Skele I,0,1,0,3,100,LZS,Latvijas Zemnieku Savienība,Farmers Union of Latvia,4.375,55,534,235,201,1368
LVA,1995-10-01,1995-12-21,Skele I,0,1,0,14,100,TB,Tēvzemei un Brīvībai,For Fatherland and Freedom,,55,534,235,201,203
LVA,1995-10-01,1995-12-21,Skele I,0,0,0,16,100,TKL-ZP,Tautas Kustība Latvijai – Zīgerista Partija,Popular Movement for Latvia -- Siegerist Party,,55,534,235,201,267
LVA,1995-10-01,1995-12-21,Skele I,0,0,0,6,100,TSP,Tautas Saskaņas Partija,National Harmony Party,1.25,55,534,235,201,32
LVA,1995-10-01,1997-02-13,Skele II,0,1,0,18,100,DPS,"Demokrātiskā partija ""Saimnieks""",Democratic Party Saimnieks,,55,534,377,235,759
LVA,1995-10-01,1997-02-13,Skele II,0,1,0,5,100,KDS,Kristīgi demokrātiskā savienība,Christian Democratic Union,,55,534,377,235,239
LVA,1995-10-01,1997-02-13,Skele II,0,1,0,17,100,LC,Latvijas Ceļš,Latvia's Way,6.125,55,534,377,235,526
LVA,1995-10-01,1997-02-13,Skele II,0,1,0,4,100,LNNK,Latvijas Nacionālās Neatkarības Kustība,Latvian National Independence Movement,8.375,55,534,377,235,1557
LVA,1995-10-01,1997-02-13,Skele II,0,0,0,5,100,LSP,Latvijas Sociālistiskā partija,Socialist Party of Latvia,1.25,55,534,377,235,309
LVA,1995-10-01,1997-02-13,Skele II,0,0,0,8,100,LVP,Latvijas Vienības Partija,Latvian Unity Party,,55,534,377,235,1042
LVA,1995-10-01,1997-02-13,Skele II,0,1,0,4,100,LZP,Latvijas Zaļā partija,Latvian Green Party,4.375,55,534,377,235,1001
LVA,1995-10-01,1997-02-13,Skele II,0,1,0,3,100,LZS,Latvijas Zemnieku Savienība,Farmers Union of Latvia,4.375,55,534,377,235,1368
LVA,1995-10-01,1997-02-13,Skele II,0,1,0,14,100,TB,Tēvzemei un Brīvībai,For Fatherland and Freedom,,55,534,377,235,203
LVA,1995-10-01,1997-02-13,Skele II,0,0,0,16,100,TKL-ZP,Tautas Kustība Latvijai – Zīgerista Partija,Popular Movement for Latvia -- Siegerist Party,,55,534,377,235,267
LVA,1995-10-01,1997-02-13,Skele II,0,0,0,6,100,TSP,Tautas Saskaņas Partija,National Harmony Party,1.25,55,534,377,235,32
LVA,1995-10-01,1997-08-07,Krasts I,0,1,0,18,100,DPS,"Demokrātiskā partija ""Saimnieks""",Democratic Party Saimnieks,,55,534,878,377,759
LVA,1995-10-01,1997-08-07,Krasts I,0,1,0,5,100,KDS,Kristīgi demokrātiskā savienība,Christian Democratic Union,,55,534,878,377,239
LVA,1995-10-01,1997-08-07,Krasts I,0,1,0,17,100,LC,Latvijas Ceļš,Latvia's Way,6.125,55,534,878,377,526
LVA,1995-10-01,1997-08-07,Krasts I,0,0,0,4,100,LNNK,Latvijas Nacionālās Neatkarības Kustība,Latvian National Independence Movement,8.375,55,534,878,377,1557
LVA,1995-10-01,1997-08-07,Krasts I,0,0,0,5,100,LSP,Latvijas Sociālistiskā partija,Socialist Party of Latvia,1.25,55,534,878,377,309
LVA,1995-10-01,1997-08-07,Krasts I,0,0,0,8,100,LVP,Latvijas Vienības Partija,Latvian Unity Party,,55,534,878,377,1042
LVA,1995-10-01,1997-08-07,Krasts I,0,0,0,4,100,LZP,Latvijas Zaļā partija,Latvian Green Party,4.375,55,534,878,377,1001
LVA,1995-10-01,1997-08-07,Krasts I,0,1,0,3,100,LZS,Latvijas Zemnieku Savienība,Farmers Union of Latvia,4.375,55,534,878,377,1368
LVA,1995-10-01,1997-08-07,Krasts I,0,0,0,14,100,TB,Tēvzemei un Brīvībai,For Fatherland and Freedom,,55,534,878,377,203
LVA,1995-10-01,1997-08-07,Krasts I,0,0,0,16,100,TKL-ZP,Tautas Kustība Latvijai – Zīgerista Partija,Popular Movement for Latvia -- Siegerist Party,,55,534,878,377,267
LVA,1995-10-01,1997-08-07,Krasts I,0,0,0,6,100,TSP,Tautas Saskaņas Partija,National Harmony Party,1.25,55,534,878,377,32
LVA,1995-10-01,1998-04-08,Krasts II,0,0,0,18,100,DPS,"Demokrātiskā partija ""Saimnieks""",Democratic Party Saimnieks,,55,534,2,878,759
LVA,1995-10-01,1998-04-08,Krasts II,0,1,0,5,100,KDS,Kristīgi demokrātiskā savienība,Christian Democratic Union,,55,534,2,878,239
LVA,1995-10-01,1998-04-08,Krasts II,0,1,0,17,100,LC,Latvijas Ceļš,Latvia's Way,6.125,55,534,2,878,526
LVA,1995-10-01,1998-04-08,Krasts II,0,0,0,4,100,LNNK,Latvijas Nacionālās Neatkarības Kustība,Latvian National Independence Movement,8.375,55,534,2,878,1557
LVA,1995-10-01,1998-04-08,Krasts II,0,0,0,5,100,LSP,Latvijas Sociālistiskā partija,Socialist Party of Latvia,1.25,55,534,2,878,309
LVA,1995-10-01,1998-04-08,Krasts II,0,0,0,8,100,LVP,Latvijas Vienības Partija,Latvian Unity Party,,55,534,2,878,1042
LVA,1995-10-01,1998-04-08,Krasts II,0,0,0,4,100,LZP,Latvijas Zaļā partija,Latvian Green Party,4.375,55,534,2,878,1001
LVA,1995-10-01,1998-04-08,Krasts II,0,1,0,3,100,LZS,Latvijas Zemnieku Savienība,Farmers Union of Latvia,4.375,55,534,2,878,1368
LVA,1995-10-01,1998-04-08,Krasts II,0,0,0,14,100,TB,Tēvzemei un Brīvībai,For Fatherland and Freedom,,55,534,2,878,203
LVA,1995-10-01,1998-04-08,Krasts II,0,0,0,16,100,TKL-ZP,Tautas Kustība Latvijai – Zīgerista Partija,Popular Movement for Latvia -- Siegerist Party,,55,534,2,878,267
LVA,1995-10-01,1998-04-08,Krasts II,0,0,0,6,100,TSP,Tautas Saskaņas Partija,National Harmony Party,1.25,55,534,2,878,32
LVA,1998-10-03,1998-11-26,Kristopans I,0,1,0,8,100,JP,Jaunā partija,New Era Party,,55,615,682,2,550
LVA,1998-10-03,1998-11-26,Kristopans I,0,1,1,21,100,LC,Latvijas Ceļš,Latvia's Way,6.125,55,615,682,2,526
LVA,1998-10-03,1998-11-26,Kristopans I,0,0,0,14,100,LSA,Latvijas Sociāldemokrātu apvienība,Latvia's Union of Social Democrats,,55,615,682,2,883
LVA,1998-10-03,1998-11-26,Kristopans I,0,1,0,17,100,TB/LNNK,Tēvzemei un Brīvībai / LNNK,For Fatherland and Freedom / LNNK,8.375,55,615,682,2,521
LVA,1998-10-03,1998-11-26,Kristopans I,0,0,0,24,100,TP,Tautas Partija,People's Party,7.125,55,615,682,2,811
LVA,1998-10-03,1998-11-26,Kristopans I,0,0,0,16,100,TSP,Tautas Saskaņas Partija,National Harmony Party,1.25,55,615,682,2,32
LVA,1998-10-03,1999-02-04,Kristopans II,0,1,0,8,100,JP,Jaunā partija,New Era Party,,55,615,469,682,550
LVA,1998-10-03,1999-02-04,Kristopans II,0,1,1,21,100,LC,Latvijas Ceļš,Latvia's Way,6.125,55,615,469,682,526
LVA,1998-10-03,1999-02-04,Kristopans II,0,0,0,14,100,LSA,Latvijas Sociāldemokrātu apvienība,Latvia's Union of Social Democrats,,55,615,469,682,883
LVA,1998-10-03,1999-02-04,Kristopans II,0,1,0,17,100,TB/LNNK,Tēvzemei un Brīvībai / LNNK,For Fatherland and Freedom / LNNK,8.375,55,615,469,682,521
LVA,1998-10-03,1999-02-04,Kristopans II,0,0,0,24,100,TP,Tautas Partija,People's Party,7.125,55,615,469,682,811
LVA,1998-10-03,1999-02-04,Kristopans II,0,0,0,16,100,TSP,Tautas Saskaņas Partija,National Harmony Party,1.25,55,615,469,682,32
LVA,1998-10-03,1999-07-16,Skele III,0,0,0,8,100,JP,Jaunā partija,New Era Party,,55,615,110,469,550
LVA,1998-10-03,1999-07-16,Skele III,0,1,0,21,100,LC,Latvijas Ceļš,Latvia's Way,6.125,55,615,110,469,526
LVA,1998-10-03,1999-07-16,Skele III,0,0,0,14,100,LSA,Latvijas Sociāldemokrātu apvienība,Latvia's Union of Social Democrats,,55,615,110,469,883
LVA,1998-10-03,1999-07-16,Skele III,0,1,0,17,100,TB/LNNK,Tēvzemei un Brīvībai / LNNK,For Fatherland and Freedom / LNNK,8.375,55,615,110,469,521
LVA,1998-10-03,1999-07-16,Skele III,0,1,1,24,100,TP,Tautas Partija,People's Party,7.125,55,615,110,469,811
LVA,1998-10-03,1999-07-16,Skele III,0,0,0,16,100,TSP,Tautas Saskaņas Partija,National Harmony Party,1.25,55,615,110,469,32
LVA,1998-10-03,2000-05-04,Berzins,0,1,0,8,100,JP,Jaunā partija,New Era Party,,55,615,23,110,550
LVA,1998-10-03,2000-05-04,Berzins,0,1,1,21,100,LC,Latvijas Ceļš,Latvia's Way,6.125,55,615,23,110,526
LVA,1998-10-03,2000-05-04,Berzins,0,0,0,14,100,LSA,Latvijas Sociāldemokrātu apvienība,Latvia's Union of Social Democrats,,55,615,23,110,883
LVA,1998-10-03,2000-05-04,Berzins,0,1,0,17,100,TB/LNNK,Tēvzemei un Brīvībai / LNNK,For Fatherland and Freedom / LNNK,8.375,55,615,23,110,521
LVA,1998-10-03,2000-05-04,Berzins,0,1,0,24,100,TP,Tautas Partija,People's Party,7.125,55,615,23,110,811
LVA,1998-10-03,2000-05-04,Berzins,0,0,0,16,100,TSP,Tautas Saskaņas Partija,National Harmony Party,1.25,55,615,23,110,32
LVA,2002-10-05,2002-11-07,Repse,0,1,1,26,100,JL,Jaunais Laiks,New Era,6.875,55,260,661,23,1518
LVA,2002-10-05,2002-11-07,Repse,0,1,0,10,100,LPP,Latvijas Pirmā partija,Latvia's First Party,6.25,55,260,661,23,1043
LVA,2002-10-05,2002-11-07,Repse,0,0,0,25,100,PCTVL,Par cilvēka tiesībām vienotā Latvijā,For Human Rights in a United Latvia,1.25,55,260,661,23,1520
LVA,2002-10-05,2002-11-07,Repse,0,1,0,7,100,TB/LNNK,Tēvzemei un Brīvībai / LNNK,For Fatherland and Freedom / LNNK,8.375,55,260,661,23,521
LVA,2002-10-05,2002-11-07,Repse,0,0,0,20,100,TP,Tautas Partija,People's Party,7.125,55,260,661,23,811
LVA,2002-10-05,2002-11-07,Repse,0,1,0,12,100,ZZS,Zaļo un Zemnieku savienība,Green and Farmers' Union,5.39473684211,55,260,661,23,466
LVA,2002-10-05,2004-03-09,Emsis,0,0,0,26,100,JL,Jaunais Laiks,New Era,6.875,55,260,153,661,1518
LVA,2002-10-05,2004-03-09,Emsis,0,1,0,10,100,LPP,Latvijas Pirmā partija,Latvia's First Party,6.25,55,260,153,661,1043
LVA,2002-10-05,2004-03-09,Emsis,0,0,0,25,100,PCTVL,Par cilvēka tiesībām vienotā Latvijā,For Human Rights in a United Latvia,1.25,55,260,153,661,1520
LVA,2002-10-05,2004-03-09,Emsis,0,0,0,7,100,TB/LNNK,Tēvzemei un Brīvībai / LNNK,For Fatherland and Freedom / LNNK,8.375,55,260,153,661,521
LVA,2002-10-05,2004-03-09,Emsis,0,1,0,20,100,TP,Tautas Partija,People's Party,7.125,55,260,153,661,811
LVA,2002-10-05,2004-03-09,Emsis,0,1,1,12,100,ZZS,Zaļo un Zemnieku savienība,Green and Farmers' Union,5.39473684211,55,260,153,661,466
LVA,2002-10-05,2004-12-02,Kalvitis I,0,1,0,26,100,JL,Jaunais Laiks,New Era,6.875,55,260,228,153,1518
LVA,2002-10-05,2004-12-02,Kalvitis I,0,1,0,10,100,LPP,Latvijas Pirmā partija,Latvia's First Party,6.25,55,260,228,153,1043
LVA,2002-10-05,2004-12-02,Kalvitis I,0,0,0,25,100,PCTVL,Par cilvēka tiesībām vienotā Latvijā,For Human Rights in a United Latvia,1.25,55,260,228,153,1520
LVA,2002-10-05,2004-12-02,Kalvitis I,0,0,0,7,100,TB/LNNK,Tēvzemei un Brīvībai / LNNK,For Fatherland and Freedom / LNNK,8.375,55,260,228,153,521
LVA,2002-10-05,2004-12-02,Kalvitis I,0,1,1,20,100,TP,Tautas Partija,People's Party,7.125,55,260,228,153,811
LVA,2002-10-05,2004-12-02,Kalvitis I,0,1,0,12,100,ZZS,Zaļo un Zemnieku savienība,Green and Farmers' Union,5.39473684211,55,260,228,153,466
LVA,2002-10-05,2006-04-08,Kalvitis II,0,0,0,26,100,JL,Jaunais Laiks,New Era,6.875,55,260,535,228,1518
LVA,2002-10-05,2006-04-08,Kalvitis II,0,1,0,10,100,LPP,Latvijas Pirmā partija,Latvia's First Party,6.25,55,260,535,228,1043
LVA,2002-10-05,2006-04-08,Kalvitis II,0,0,0,25,100,PCTVL,Par cilvēka tiesībām vienotā Latvijā,For Human Rights in a United Latvia,1.25,55,260,535,228,1520
LVA,2002-10-05,2006-04-08,Kalvitis II,0,0,0,7,100,TB/LNNK,Tēvzemei un Brīvībai / LNNK,For Fatherland and Freedom / LNNK,8.375,55,260,535,228,521
LVA,2002-10-05,2006-04-08,Kalvitis II,0,1,1,20,100,TP,Tautas Partija,People's Party,7.125,55,260,535,228,811
LVA,2002-10-05,2006-04-08,Kalvitis II,0,1,0,12,100,ZZS,Zaļo un Zemnieku savienība,Green and Farmers' Union,5.39473684211,55,260,535,228,466
LVA,2006-10-07,2006-11-07,Kalvitis III,0,0,0,18,100,JL,Jaunais Laiks,New Era,6.875,55,52,680,535,1518
LVA,2006-10-07,2006-11-07,Kalvitis III,0,1,0,10,100,LPP/LC,Latvijas Pirmā partija / Latvijas Ceļš ,Latvian First Party / Latvian Way Party,,55,52,680,535,662
LVA,2006-10-07,2006-11-07,Kalvitis III,0,0,0,6,100,PCTVL,Par cilvēka tiesībām vienotā Latvijā,For Human Rights in a United Latvia,1.25,55,52,680,535,1520
LVA,2006-10-07,2006-11-07,Kalvitis III,0,0,0,17,100,SC,Saskaņas Centrs,Harmony Centre,3,55,52,680,535,1100
LVA,2006-10-07,2006-11-07,Kalvitis III,0,1,0,8,100,TB/LNNK,Tēvzemei un Brīvībai / LNNK,For Fatherland and Freedom / LNNK,8.375,55,52,680,535,521
LVA,2006-10-07,2006-11-07,Kalvitis III,0,1,1,23,100,TP,Tautas Partija,People's Party,7.125,55,52,680,535,811
LVA,2006-10-07,2006-11-07,Kalvitis III,0,1,0,18,100,ZZS,Zaļo un Zemnieku savienība,Green and Farmers' Union,5.39473684211,55,52,680,535,466
LVA,2006-10-07,2007-12-20,Godmanis II,0,0,0,18,100,JL,Jaunais Laiks,New Era,6.875,55,52,42,680,1518
LVA,2006-10-07,2007-12-20,Godmanis II,0,1,1,10,100,LPP/LC,Latvijas Pirmā partija / Latvijas Ceļš ,Latvian First Party / Latvian Way Party,,55,52,42,680,662
LVA,2006-10-07,2007-12-20,Godmanis II,0,0,0,6,100,PCTVL,Par cilvēka tiesībām vienotā Latvijā,For Human Rights in a United Latvia,1.25,55,52,42,680,1520
LVA,2006-10-07,2007-12-20,Godmanis II,0,0,0,17,100,SC,Saskaņas Centrs,Harmony Centre,3,55,52,42,680,1100
LVA,2006-10-07,2007-12-20,Godmanis II,0,1,0,8,100,TB/LNNK,Tēvzemei un Brīvībai / LNNK,For Fatherland and Freedom / LNNK,8.375,55,52,42,680,521
LVA,2006-10-07,2007-12-20,Godmanis II,0,1,0,23,100,TP,Tautas Partija,People's Party,7.125,55,52,42,680,811
LVA,2006-10-07,2007-12-20,Godmanis II,0,1,0,18,100,ZZS,Zaļo un Zemnieku savienība,Green and Farmers' Union,5.39473684211,55,52,42,680,466
LVA,2006-10-07,2009-02-26,Dombrovskis I,0,1,1,18,100,JL,Jaunais Laiks,New Era,6.875,55,52,477,42,1518
LVA,2006-10-07,2009-02-26,Dombrovskis I,0,0,0,10,100,LPP/LC,Latvijas Pirmā partija / Latvijas Ceļš ,Latvian First Party / Latvian Way Party,,55,52,477,42,662
LVA,2006-10-07,2009-02-26,Dombrovskis I,0,0,0,6,100,PCTVL,Par cilvēka tiesībām vienotā Latvijā,For Human Rights in a United Latvia,1.25,55,52,477,42,1520
LVA,2006-10-07,2009-02-26,Dombrovskis I,0,0,0,17,100,SC,Saskaņas Centrs,Harmony Centre,3,55,52,477,42,1100
LVA,2006-10-07,2009-02-26,Dombrovskis I,0,1,0,8,100,TB/LNNK,Tēvzemei un Brīvībai / LNNK,For Fatherland and Freedom / LNNK,8.375,55,52,477,42,521
LVA,2006-10-07,2009-02-26,Dombrovskis I,0,1,0,23,100,TP,Tautas Partija,People's Party,7.125,55,52,477,42,811
LVA,2006-10-07,2009-02-26,Dombrovskis I,0,1,0,18,100,ZZS,Zaļo un Zemnieku savienība,Green and Farmers' Union,5.39473684211,55,52,477,42,466
LVA,2006-10-07,2010-03-17,Dombrovskis II,0,1,1,18,100,JL,Jaunais Laiks,New Era,6.875,55,52,519,477,1518
LVA,2006-10-07,2010-03-17,Dombrovskis II,0,0,0,10,100,LPP/LC,Latvijas Pirmā partija / Latvijas Ceļš ,Latvian First Party / Latvian Way Party,,55,52,519,477,662
